index,time,kernel,dimension,blocksize,operation
52,0.0900389,49,8960,1280,launch
53,0.0895251,49,8960,1280,launch
54,0.0900357,49,8960,1280,launch
55,0.0909847,49,8960,1280,launch
56,0.0911653,49,8960,1280,launch
57,0.0911511,49,8960,1280,launch
58,0.0902996,49,8960,1280,launch
59,0.0896168,49,8960,1280,launch
60,0.0896775,49,8960,1280,launch
61,0.0901126,49,8960,1280,launch
62,0.0900396,49,8960,1280,launch
63,0.0900227,49,8960,1280,launch
64,0.0900237,49,8960,1280,launch
65,0.0900279,49,8960,1280,launch
66,0.0906045,49,8960,1280,launch
67,0.0911633,49,8960,1280,launch
68,0.0908323,49,8960,1280,launch
69,0.0900193,49,8960,1280,launch
70,0.0900335,49,8960,1280,launch
71,0.0900379,49,8960,1280,launch
72,0.0900309,49,8960,1280,launch
73,0.0900212,49,8960,1280,launch
74,0.0900399,49,8960,1280,launch
75,0.0900371,49,8960,1280,launch
76,0.0900886,49,8960,1280,launch
77,0.0911691,49,8960,1280,launch
78,0.0911405,49,8960,1280,launch
79,0.0911585,49,8960,1280,launch
80,0.0903566,49,8960,1280,launch
81,0.0904538,49,8960,1280,launch
82,0.090211,49,8960,1280,launch
83,0.0892705,49,8960,1280,launch
84,0.090026,49,8960,1280,launch
85,0.090035,49,8960,1280,launch
86,0.0900389,49,8960,1280,launch
87,0.0909656,49,8960,1280,launch
88,0.0906028,49,8960,1280,launch
89,0.0909575,49,8960,1280,launch
90,0.0911875,49,8960,1280,launch
91,0.0902213,49,8960,1280,launch
92,0.0908349,49,8960,1280,launch
93,0.0904612,49,8960,1280,launch
94,0.0900449,49,8960,1280,launch
95,0.0900228,49,8960,1280,launch
96,0.0900368,49,8960,1280,launch
97,0.0895328,49,8960,1280,launch
98,0.0900485,49,8960,1280,launch
99,0.0906783,49,8960,1280,launch
100,0.0904403,49,8960,1280,launch
101,0.0914749,49,8960,1280,launch
102,0.0907334,49,8960,1280,launch
103,0.0900336,49,8960,1280,launch
104,0.0900339,49,8960,1280,launch
105,0.0900299,49,8960,1280,launch
106,0.0900398,49,8960,1280,launch
107,0.0900278,49,8960,1280,launch
108,0.0900429,49,8960,1280,launch
109,0.0904297,49,8960,1280,launch
110,0.0908883,49,8960,1280,launch
111,0.0907776,49,8960,1280,launch
112,0.0909951,49,8960,1280,launch
113,0.0902744,49,8960,1280,launch
114,0.090328,49,8960,1280,launch
115,0.0895111,49,8960,1280,launch
116,0.0900402,49,8960,1280,launch
117,0.0900295,49,8960,1280,launch
118,0.0900428,49,8960,1280,launch
119,0.090392,49,8960,1280,launch
120,0.0906306,49,8960,1280,launch
121,0.0903856,49,8960,1280,launch
122,0.0911544,49,8960,1280,launch
123,0.090516,49,8960,1280,launch
124,0.0908147,49,8960,1280,launch
125,0.0905284,49,8960,1280,launch
126,0.0900361,49,8960,1280,launch
127,0.0900332,49,8960,1280,launch
128,0.0900191,49,8960,1280,launch
129,0.0900247,49,8960,1280,launch
130,0.0900433,49,8960,1280,launch
131,0.0903874,49,8960,1280,launch
132,0.0911834,49,8960,1280,launch
133,0.0905483,49,8960,1280,launch
134,0.090761,49,8960,1280,launch
135,0.0907992,49,8960,1280,launch
136,0.0900146,49,8960,1280,launch
137,0.0900317,49,8960,1280,launch
138,0.0900253,49,8960,1280,launch
139,0.0900424,49,8960,1280,launch
140,0.0900855,49,8960,1280,launch
141,0.0901006,49,8960,1280,launch
142,0.0910134,49,8960,1280,launch
143,0.0911579,49,8960,1280,launch
144,0.0903407,49,8960,1280,launch
145,0.0903795,49,8960,1280,launch
146,0.0900253,49,8960,1280,launch
147,0.0900364,49,8960,1280,launch
148,0.0900478,49,8960,1280,launch
149,0.090036,49,8960,1280,launch
150,0.0900419,49,8960,1280,launch
151,0.0900279,49,8960,1280,launch
152,0.0910194,49,8960,1280,launch
153,0.0911668,49,8960,1280,launch
154,0.091159,49,8960,1280,launch
155,0.0904217,49,8960,1280,launch
156,0.0904277,49,8960,1280,launch
157,0.0900494,49,8960,1280,launch
158,0.0900374,49,8960,1280,launch
159,0.0900186,49,8960,1280,launch
160,0.0900951,49,8960,1280,launch
161,0.0901171,49,8960,1280,launch
162,0.0900332,49,8960,1280,launch
163,0.0908551,49,8960,1280,launch
164,0.0911719,49,8960,1280,launch
165,0.0908192,49,8960,1280,launch
166,0.0907582,49,8960,1280,launch
167,0.0905795,49,8960,1280,launch
168,0.0905195,49,8960,1280,launch
169,0.0900782,49,8960,1280,launch
170,0.0900193,49,8960,1280,launch
171,0.0900249,49,8960,1280,launch
172,0.0900172,49,8960,1280,launch
173,0.09005,49,8960,1280,launch
174,0.0907124,49,8960,1280,launch
175,0.0911593,49,8960,1280,launch
176,0.0905243,49,8960,1280,launch
177,0.0912855,49,8960,1280,launch
178,0.0904256,49,8960,1280,launch
179,0.0904705,49,8960,1280,launch
180,0.0897379,49,8960,1280,launch
181,0.0898058,49,8960,1280,launch
182,0.0900268,49,8960,1280,launch
183,0.090026,49,8960,1280,launch
184,0.0900116,49,8960,1280,launch
185,0.0908335,49,8960,1280,launch
186,0.0911727,49,8960,1280,launch
187,0.0906495,49,8960,1280,launch
188,0.0913066,49,8960,1280,launch
189,0.0904762,49,8960,1280,launch
190,0.0901145,49,8960,1280,launch
191,0.0900075,49,8960,1280,launch
192,0.0900146,49,8960,1280,launch
193,0.0900396,49,8960,1280,launch
194,0.0900364,49,8960,1280,launch
195,0.090031,49,8960,1280,launch
196,0.0906856,49,8960,1280,launch
197,0.0908286,49,8960,1280,launch
198,0.0909711,49,8960,1280,launch
199,0.0911702,49,8960,1280,launch
